corrected_timestamp,date,time,day,time_log,v_pv,v_usb,v_led_1,v_led_2,c_usb,c_led_1,c_led_2,c_extra,temp,time_step_min
2025-02-16 12:03:26,02/16/25,12:03:26,19,19:54:57,15.9,4.8,14.1,14.2,0,0,0,-0.2,29.5,5
2025-02-16 12:08:27,02/16/25,12:08:27,19,19:59:58,16,4.8,14.2,14.2,0,0,0,-0.2,29.7,5.01666666666667
2025-02-16 12:13:26,02/16/25,12:13:26,19,20:04:56,16.1,4.8,14.2,14.2,0,0,0,0,29.8,4.98333333333333
2025-02-16 12:18:27,02/16/25,12:18:27,19,20:09:57,15.8,4.8,14.1,14.1,0,0,0,-0.2,29.9,5.01666666666667
2025-02-16 12:23:27,02/16/25,12:23:27,19,20:14:57,14.5,4.8,13.5,13.5,0,0,0,-0.2,30,5
2025-02-16 12:28:27,02/16/25,12:28:27,19,20:19:57,14.4,4.8,13.4,13.4,0,0,0,-0.2,30.1,5
2025-02-16 12:33:27,02/16/25,12:33:27,19,20:24:57,14.5,4.8,13.4,13.4,0,0,0,-0.2,30,5
2025-02-16 12:38:27,02/16/25,12:38:27,19,20:29:57,15.3,4.8,13.4,13.4,0,0,0,-0.2,30,5
2025-02-16 12:43:27,02/16/25,12:43:27,19,20:34:57,14.5,4.8,13.4,13.4,0,0,0,-0.2,29.9,5
2025-02-16 12:48:27,02/16/25,12:48:27,19,20:39:57,14.7,4.8,13.4,13.4,0,0,0,-0.2,29.7,5
2025-02-16 12:53:27,02/16/25,12:53:27,19,20:44:57,14.7,4.8,13.3,13.4,0,0,0,-0.2,29.6,5
2025-02-16 12:58:27,02/16/25,12:58:27,19,20:49:57,14.7,4.8,13.3,13.3,0,0,0,-0.2,29.4,5
2025-02-16 13:03:27,02/16/25,13:03:27,19,20:54:57,14.7,4.8,13.3,13.3,0,0,0,0,29.2,5
2025-02-16 13:08:27,02/16/25,13:08:27,19,20:59:57,14.7,4.8,13.3,13.3,0,0,0,-0.2,29,5
2025-02-16 13:13:27,02/16/25,13:13:27,19,21:04:57,16.7,4.8,13.3,13.3,0,0,0,-0.2,28.8,5
2025-02-16 13:18:27,02/16/25,13:18:27,19,21:09:57,14.8,4.8,13.3,13.4,0,0,0,-0.2,28.6,5
2025-02-16 13:23:27,02/16/25,13:23:27,19,21:14:57,14.9,4.8,13.4,13.4,0,0,0,-0.2,28.4,5
2025-02-16 13:28:27,02/16/25,13:28:27,19,21:19:57,14.9,4.8,13.4,13.4,0,0,0,-0.2,28.2,5
2025-02-16 13:33:27,02/16/25,13:33:27,19,21:24:57,14.7,4.8,13.3,13.3,0,0,0,-0.2,28,5
2025-02-16 13:38:26,02/16/25,13:38:26,19,21:29:56,14.6,4.8,13.3,13.3,0,0,0,-0.2,27.9,4.98333333333333
2025-02-16 13:43:27,02/16/25,13:43:27,19,21:34:58,14.6,4.8,13.3,13.3,0,0,0,-0.2,27.7,5.01666666666667
2025-02-16 13:48:26,02/16/25,13:48:26,19,21:39:57,14.6,4.8,13.3,13.3,0,0,0,-0.2,27.6,4.98333333333333
2025-02-16 13:53:26,02/16/25,13:53:26,19,21:44:57,14.6,4.8,13.3,13.3,0,0,0,-0.2,27.4,5
2025-02-16 13:58:26,02/16/25,13:58:26,19,21:49:57,14.6,4.8,13.3,13.3,0,0,0,-0.2,27.3,5
2025-02-16 14:03:26,02/16/25,14:03:26,19,21:54:57,14.7,4.8,13.3,13.3,0,0,0,-0.2,27.2,5
2025-02-16 14:08:26,02/16/25,14:08:26,19,21:59:57,14.8,4.8,13.4,13.4,0,0,0,0,27.1,5
2025-02-16 14:13:27,02/16/25,14:13:27,19,22:04:57,14.9,4.8,13.4,13.4,0,0,0,-0.2,27,5.01666666666667
2025-02-16 14:18:27,02/16/25,14:18:27,19,22:09:57,15,4.8,13.4,13.4,0,0,0,-0.2,26.9,5
2025-02-16 14:23:27,02/16/25,14:23:27,19,22:14:57,14.9,4.8,13.4,13.4,0,0,0,-0.2,26.8,5
2025-02-16 14:28:27,02/16/25,14:28:27,19,22:19:57,14.9,4.8,13.4,13.4,0,0,0,-0.2,26.7,5
2025-02-16 14:33:27,02/16/25,14:33:27,19,22:24:57,14.9,4.8,13.4,13.4,0,0,0,0,26.6,5
2025-02-16 14:38:27,02/16/25,14:38:27,19,22:29:57,14.9,4.8,13.4,13.4,0,0,0,-0.2,26.6,5
2025-02-16 14:43:27,02/16/25,14:43:27,19,22:34:57,14.9,4.8,13.4,13.4,0,0,0,-0.2,26.5,5
2025-02-16 14:48:27,02/16/25,14:48:27,19,22:39:57,15,4.8,13.4,13.4,0,0,0,0,26.5,5
2025-02-16 14:53:28,02/16/25,14:53:28,19,22:44:57,15,4.8,13.4,13.4,0,0,0,0,26.5,5.01666666666667
2025-02-16 14:58:28,02/16/25,14:58:28,19,22:49:57,15,4.8,13.4,13.5,0,0,0,-0.2,26.4,5
2025-02-16 15:03:28,02/16/25,15:03:28,19,22:54:57,15.1,4.8,13.5,13.5,0,0,0,-0.2,26.4,5
2025-02-16 15:08:28,02/16/25,15:08:28,19,22:59:57,15.4,4.8,13.5,13.5,0,0,0,-0.2,26.4,5
2025-02-16 15:13:28,02/16/25,15:13:28,19,23:04:57,15.4,4.8,13.5,13.5,0,0,0,-0.2,26.4,5
2025-02-16 15:18:28,02/16/25,15:18:28,19,23:09:57,15.5,4.8,13.6,13.6,0,0,0,0,26.4,5
2025-02-16 15:23:28,02/16/25,15:23:28,19,23:14:57,16.2,4.8,13.6,13.6,0,0,0,-0.2,26.4,5
2025-02-16 15:28:28,02/16/25,15:28:28,19,23:19:57,15.5,4.8,13.6,13.6,0,0,0,-0.2,26.4,5
2025-02-16 15:33:28,02/16/25,15:33:28,19,23:24:58,15.6,4.8,13.6,13.6,0,0,0,-0.2,26.4,5
2025-02-16 15:38:27,02/16/25,15:38:27,19,23:29:57,15.6,4.8,13.6,13.6,0,0,0,-0.2,26.4,4.98333333333333
2025-02-16 15:43:28,02/16/25,15:43:28,19,23:34:58,15.6,4.8,13.6,13.6,0,0,0,-0.2,26.4,5.01666666666667
2025-02-16 15:48:27,02/16/25,15:48:27,19,23:39:57,15.6,4.8,13.6,13.7,0,0,0,-0.2,26.4,4.98333333333333
2025-02-16 15:53:27,02/16/25,15:53:27,19,23:44:57,15.6,4.8,13.7,13.7,0,0,0,-0.2,26.4,5
2025-02-16 15:58:27,02/16/25,15:58:27,19,23:49:57,21,4.8,13.5,13.5,0,0,0,-0.2,26.5,5
2025-02-16 16:03:27,02/16/25,16:03:27,19,23:54:57,15.5,4.8,13.7,13.7,0,0,0,-0.2,26.5,5
2025-02-16 16:08:27,02/16/25,16:08:27,19,23:59:57,15.6,4.8,13.7,13.7,0,0,0,-0.2,26.6,5
2025-02-16 16:13:27,02/16/25,16:13:27,20,00:04:57,15.5,4.8,13.7,13.7,0,0,0,-0.2,26.6,5
2025-02-16 16:18:27,02/16/25,16:18:27,20,00:09:57,15.5,4.8,13.7,13.7,0,0,0,0,26.6,5
2025-02-16 16:23:27,02/16/25,16:23:27,20,00:14:57,15.5,4.8,13.7,13.7,0,0,0,-0.2,26.7,5
2025-02-16 16:28:27,02/16/25,16:28:27,20,00:19:57,15.5,4.8,13.7,13.7,0,0,0,-0.2,26.7,5
2025-02-16 16:33:27,02/16/25,16:33:27,20,00:24:57,15.5,4.8,13.7,13.7,0,0,0,-0.2,26.8,5
2025-02-16 16:38:27,02/16/25,16:38:27,20,00:29:57,15.4,4.8,13.7,13.7,0,0,0,-0.2,26.8,5
2025-02-16 16:43:27,02/16/25,16:43:27,20,00:34:57,15.4,4.8,13.7,13.7,0,0,0,-0.2,26.9,5
2025-02-16 16:48:27,02/16/25,16:48:27,20,00:39:57,15.4,4.8,13.7,13.7,0,0,0,-0.2,26.9,5
2025-02-16 16:53:27,02/16/25,16:53:27,20,00:44:57,15.4,4.8,13.7,13.7,0,0,0,-0.2,27,5
2025-02-16 16:58:27,02/16/25,16:58:27,20,00:49:57,15.4,4.8,13.7,13.7,0,0,0,-0.2,27,5
2025-02-16 17:03:27,02/16/25,17:03:27,20,00:54:57,15.3,4.8,13.6,13.6,0,0,0,-0.2,27.1,5
2025-02-16 17:08:28,02/16/25,17:08:28,20,00:59:58,15.3,4.8,13.6,13.6,0,0,0,-0.2,27.1,5.01666666666667
2025-02-16 17:13:27,02/16/25,17:13:27,20,01:04:56,15.3,4.8,13.6,13.6,0,0,0,-0.2,27.1,4.98333333333333
2025-02-16 17:18:28,02/16/25,17:18:28,20,01:09:58,15.4,4.8,13.6,13.6,0,0,0,-0.2,27.2,5.01666666666667
2025-02-16 17:23:27,02/16/25,17:23:27,20,01:14:56,15.2,4.8,13.6,13.6,0,0,0,-0.2,27.2,4.98333333333333
2025-02-16 17:28:28,02/16/25,17:28:28,20,01:19:57,15.1,4.8,13.5,13.5,0,0,0,-0.2,27.2,5.01666666666667
2025-02-16 17:33:28,02/16/25,17:33:28,20,01:24:57,15.1,4.8,13.5,13.5,0,0,0,-0.2,27.2,5
2025-02-16 17:38:28,02/16/25,17:38:28,20,01:29:57,14.8,4.8,13.5,13.5,0,0,0,-0.2,27.2,5
2025-02-16 17:43:28,02/16/25,17:43:28,20,01:34:57,14.9,4.8,13.5,13.5,0,0,0,0,27.2,5
2025-02-16 17:48:28,02/16/25,17:48:28,20,01:39:57,14.7,4.8,13.4,13.5,0,0,0,-0.2,27.2,5
2025-02-16 17:53:28,02/16/25,17:53:28,20,01:44:57,14.6,4.8,13.4,13.4,0,0,0,0,27.2,5
2025-02-16 17:58:28,02/16/25,17:58:28,20,01:49:57,14.4,4.8,13.4,13.4,0,0,0,-0.2,27.2,5
2025-02-16 18:03:28,02/16/25,18:03:28,20,01:54:57,14.4,4.8,13.3,13.3,0,0,0,-0.2,27.2,5
2025-02-16 18:08:28,02/16/25,18:08:28,20,01:59:57,14.2,4.8,13.3,13.3,0,0,0,-0.2,27.2,5
2025-02-16 18:13:28,02/16/25,18:13:28,20,02:04:57,14,4.8,13.3,13.3,0,0,0,-0.2,27.2,5
2025-02-16 18:18:28,02/16/25,18:18:28,20,02:09:57,13.8,4.8,13.3,13.3,0,0,0,-0.2,27.1,5
2025-02-16 18:23:28,02/16/25,18:23:28,20,02:14:57,13.8,4.8,13.2,13.2,0,0,0,-0.2,27.1,5
2025-02-16 18:28:28,02/16/25,18:28:28,20,02:19:57,13.7,4.8,13.2,13.2,0,0,0,0,27.1,5
2025-02-16 18:33:28,02/16/25,18:33:28,20,02:24:57,13.7,4.8,13.2,13.2,0,0,0,-0.2,27.1,5
2025-02-16 18:38:28,02/16/25,18:38:28,20,02:29:57,13.7,4.8,13.2,13.2,0,0,0,-0.2,27,5
2025-02-16 18:43:29,02/16/25,18:43:29,20,02:34:57,13.7,4.8,13.2,13.2,0,0,0,-0.2,27,5.01666666666667
2025-02-16 18:48:29,02/16/25,18:48:29,20,02:39:57,13.2,4.8,13.2,13.2,0,0,0,-0.2,27,5
2025-02-16 18:53:29,02/16/25,18:53:29,20,02:44:57,13,4.8,13.1,13.2,0,0,0,-0.2,26.9,5
2025-02-16 18:58:29,02/16/25,18:58:29,20,02:49:57,11.1,4.8,13.1,13.2,0,0,0,-0.2,26.8,5
2025-02-16 19:03:29,02/16/25,19:03:29,20,02:54:57,8,4.8,13.1,13.2,0,0,0,-0.2,26.8,5
2025-02-16 19:08:29,02/16/25,19:08:29,20,02:59:57,4,4.8,13.1,13.2,0,0,0,-0.2,26.8,5
2025-02-16 19:13:29,02/16/25,19:13:29,20,03:04:57,1.3,4.8,13.1,13.2,0,0,0,-0.2,26.7,5
2025-02-16 19:18:29,02/16/25,19:18:29,20,03:09:57,0.3,4.8,13.1,13.2,0,0,0,-0.2,26.7,5
2025-02-16 19:23:29,02/16/25,19:23:29,20,03:14:57,0,4.8,13.1,13.2,0,0,0,-0.2,26.7,5
2025-02-16 19:28:29,02/16/25,19:28:29,20,03:19:57,0,4.8,13.1,13.1,0,0,0,-0.2,26.6,5
2025-02-16 19:33:29,02/16/25,19:33:29,20,03:24:57,0,4.8,13.1,13.1,0,0,0,-0.2,26.6,5
2025-02-16 19:38:29,02/16/25,19:38:29,20,03:29:57,0,4.8,13.1,13.2,0,0,0,-0.2,26.5,5
2025-02-16 19:43:29,02/16/25,19:43:29,20,03:34:58,0,4.8,13.1,13.2,0,0,0,-0.2,26.5,5
2025-02-16 19:48:28,02/16/25,19:48:28,20,03:39:57,0,4.8,13.1,13.1,0,0,0,-0.2,26.4,4.98333333333333
2025-02-16 19:53:28,02/16/25,19:53:28,20,03:44:57,0,4.8,13.1,13.1,0,0,0,-0.2,26.3,5
2025-02-16 19:58:28,02/16/25,19:58:28,20,03:49:57,0,4.8,13.1,13.2,0,0,0,-0.2,26.2,5
2025-02-16 20:03:29,02/16/25,20:03:29,20,03:54:58,0,4.8,13.1,13.1,0,0,0,0,26.1,5.01666666666667
2025-02-16 20:08:28,02/16/25,20:08:28,20,03:59:57,0,4.8,13.1,13.1,0,0,0,-0.2,26,4.98333333333333
2025-02-16 20:13:28,02/16/25,20:13:28,20,04:04:57,0,4.8,13.1,13.1,0,0,0,-0.2,25.9,5
2025-02-16 20:18:28,02/16/25,20:18:28,20,04:09:57,0,4.8,13.1,13.1,0,0,0,-0.2,25.8,5
2025-02-16 20:23:28,02/16/25,20:23:28,20,04:14:57,0,4.8,13.1,13.1,0,0,0,-0.2,25.7,5
2025-02-16 20:28:28,02/16/25,20:28:28,20,04:19:58,0,4.8,13.1,13.1,0,0,0,-0.2,25.7,5
2025-02-16 20:33:27,02/16/25,20:33:27,20,04:24:57,0,4.8,13.1,13.1,0,0,0,-0.2,25.6,4.98333333333333
2025-02-16 20:38:27,02/16/25,20:38:27,20,04:29:57,0,4.8,13.1,13.1,0,0,0,-0.2,25.5,5
2025-02-16 20:43:27,02/16/25,20:43:27,20,04:34:57,0,4.8,13.1,13.1,0,0,0,0,25.4,5
2025-02-16 20:48:27,02/16/25,20:48:27,20,04:39:57,0,4.8,13.1,13.1,0,0,0,-0.2,25.4,5
2025-02-16 20:53:27,02/16/25,20:53:27,20,04:44:57,0,4.8,12.8,12.8,0.5,0.1,0,-0.2,25.3,5
2025-02-16 20:58:27,02/16/25,20:58:27,20,04:49:57,0,4.8,12.8,12.8,0.5,0.1,0,-0.2,25.4,5
2025-02-16 21:03:27,02/16/25,21:03:27,20,04:54:57,0,4.8,12.8,12.8,0.5,0.1,0,-0.2,25.4,5
2025-02-16 21:08:27,02/16/25,21:08:27,20,04:59:57,0,4.8,12.8,12.9,0.5,0.1,0,-0.2,25.5,5
2025-02-16 21:13:26,02/16/25,21:13:26,20,05:04:56,0,4.8,12.8,12.9,0.5,0.1,0,-0.2,25.6,4.98333333333333
2025-02-16 21:18:27,02/16/25,21:18:27,20,05:09:58,0,4.8,12.8,12.9,0.5,0.1,0,-0.2,25.6,5.01666666666667
2025-02-16 21:23:26,02/16/25,21:23:26,20,05:14:57,0,4.8,12.8,12.9,0.5,0.1,0,-0.2,25.7,4.98333333333333
2025-02-16 21:28:26,02/16/25,21:28:26,20,05:19:57,0,4.8,12.8,12.9,0.5,0.1,0,-0.2,25.8,5
2025-02-16 21:33:26,02/16/25,21:33:26,20,05:24:57,0,5.2,13,13,0,0.1,0,-0.2,25.8,5
2025-02-16 21:38:26,02/16/25,21:38:26,20,05:29:58,0,5.2,13,13,0,0.1,0,-0.2,25.8,5
2025-02-16 21:43:25,02/16/25,21:43:25,20,05:34:57,0,5.2,13,13,0,0.1,0,-0.2,25.9,4.98333333333333
2025-02-16 21:48:26,02/16/25,21:48:26,20,05:39:57,0,5.2,13,13,0,0.1,0,-0.2,25.9,5.01666666666667
2025-02-16 21:53:25,02/16/25,21:53:25,20,05:44:57,0,5.2,13,13,0,0.1,0,0,25.9,4.98333333333333
2025-02-16 21:58:26,02/16/25,21:58:26,20,05:49:58,0,5.2,13,13,0,0.1,0,0,25.8,5.01666666666667
2025-02-16 22:03:26,02/16/25,22:03:26,20,05:54:57,0,5.2,13,13,0,0.1,0,-0.2,25.8,5
2025-02-16 22:08:26,02/16/25,22:08:26,20,05:59:57,0,5.2,13,13,0,0.1,0,-0.2,25.8,5
2025-02-16 22:13:26,02/16/25,22:13:26,20,06:04:57,0,5.2,13,13,0,0.1,0,-0.2,25.8,5
2025-02-16 22:18:26,02/16/25,22:18:26,20,06:09:57,0,5.2,13,13,0,0.1,0,-0.2,25.8,5
2025-02-16 22:23:25,02/16/25,22:23:25,20,06:14:57,0,5.2,13,13,0,0.1,0,-0.2,25.8,4.98333333333333
2025-02-16 22:28:25,02/16/25,22:28:25,20,06:19:57,0,5.2,13,13,0,0.1,0,0,25.8,5
2025-02-16 22:33:25,02/16/25,22:33:25,20,06:24:57,0,5.2,13,13,0,0.1,0,-0.2,25.8,5
2025-02-16 22:38:24,02/16/25,22:38:24,20,06:29:56,0,5.2,13,13,0,0.1,0,-0.2,25.7,4.98333333333333
2025-02-16 22:43:24,02/16/25,22:43:24,20,06:34:57,0,5.2,13,13,0,0.1,0,-0.2,25.7,5
2025-02-16 22:48:24,02/16/25,22:48:24,20,06:39:57,0,5.2,13,13,0,0.1,0,-0.2,25.7,5
2025-02-16 22:53:24,02/16/25,22:53:24,20,06:44:57,0,5.2,13,13,0,0.1,0,-0.2,25.7,5
2025-02-16 22:58:24,02/16/25,22:58:24,20,06:49:57,0,5.2,13,13,0,0.1,0,-0.2,25.7,5
2025-02-16 23:03:24,02/16/25,23:03:24,20,06:54:57,0,5.2,13,13,0,0.1,0,-0.2,25.7,5
2025-02-16 23:08:24,02/16/25,23:08:24,20,06:59:57,0,5.2,13,13,0,0.1,0,-0.2,25.7,5
2025-02-16 23:13:24,02/16/25,23:13:24,20,07:04:57,0,5.2,13,13,0,0.1,0,0,25.7,5
2025-02-16 23:18:23,02/16/25,23:18:23,20,07:09:56,0,5.2,13,13,0,0.1,0,-0.2,25.7,4.98333333333333
2025-02-16 23:23:24,02/16/25,23:23:24,20,07:14:57,0,5.2,13,13,0,0.1,0,-0.2,25.7,5.01666666666667
2025-02-16 23:28:24,02/16/25,23:28:24,20,07:19:57,0,5.2,13.2,13.2,0,0,0,-0.2,25.7,5
2025-02-16 23:33:24,02/16/25,23:33:24,20,07:24:57,0,5.2,13.2,13.2,0,0,0,-0.2,25.7,5
2025-02-16 23:38:24,02/16/25,23:38:24,20,07:29:57,0,5.2,13.2,13.2,0,0,0,-0.2,25.7,5
2025-02-16 23:43:23,02/16/25,23:43:23,20,07:34:57,0,5.2,13.2,13.2,0,0,0,-0.2,25.7,4.98333333333333
2025-02-16 23:48:23,02/16/25,23:48:23,20,07:39:57,0,5.2,13.2,13.2,0,0,0,0,25.7,5
2025-02-16 23:53:24,02/16/25,23:53:24,20,07:44:58,0,5.2,13.2,13.2,0,0,0,-0.2,25.7,5.01666666666667
2025-02-16 23:58:23,02/16/25,23:58:23,20,07:49:57,0,5.2,13.2,13.2,0,0,0,-0.2,25.7,4.98333333333333
2025-02-17 00:03:23,02/17/25,00:03:23,20,07:54:57,0,5.2,13.2,13.2,0,0,0,0,25.7,5
2025-02-17 00:08:23,02/17/25,00:08:23,20,07:59:57,0,5.2,13.2,13.2,0,0,0,-0.2,25.7,5
2025-02-17 00:13:24,02/17/25,00:13:24,20,08:04:58,0,5.2,13.2,13.2,0,0,0,0,25.7,5.01666666666667
2025-02-17 00:18:23,02/17/25,00:18:23,20,08:09:57,0,5.2,13.2,13.2,0,0,0,-0.2,25.7,4.98333333333333
2025-02-17 00:23:24,02/17/25,00:23:24,20,08:14:57,0,5.2,13.2,13.2,0,0,0,-0.2,25.7,5.01666666666667
2025-02-17 00:28:24,02/17/25,00:28:24,20,08:19:57,0,5.2,13.2,13.2,0,0,0,-0.2,25.7,5
2025-02-17 00:33:24,02/17/25,00:33:24,20,08:24:57,0,5.2,13.2,13.2,0,0,0,-0.2,25.7,5
2025-02-17 00:38:24,02/17/25,00:38:24,20,08:29:57,0,5.2,13.2,13.2,0,0,0,-0.2,25.7,5
2025-02-17 00:43:24,02/17/25,00:43:24,20,08:34:57,0,5.2,13.2,13.2,0,0,0,-0.2,25.6,5
2025-02-17 00:48:24,02/17/25,00:48:24,20,08:39:57,0,4.7,13,13,0.5,0,0,-0.2,25.6,5
2025-02-17 00:53:24,02/17/25,00:53:24,20,08:44:57,0,4.7,13,13,0.5,0,0,-0.2,25.6,5
2025-02-17 00:58:24,02/17/25,00:58:24,20,08:49:57,0,4.7,13,13,0.5,0,0,-0.2,25.6,5
2025-02-17 01:03:24,02/17/25,01:03:24,20,08:54:57,0,4.8,13,13,0.5,0,0,-0.2,25.6,5
2025-02-17 01:08:24,02/17/25,01:08:24,20,08:59:57,0,4.8,13,13,0.5,0,0,-0.2,25.6,5
2025-02-17 01:13:24,02/17/25,01:13:24,20,09:04:57,0,4.7,12.8,12.8,0.5,0.1,0,-0.2,25.7,5
2025-02-17 01:18:24,02/17/25,01:18:24,20,09:09:57,0,4.7,13,13,0.5,0,0,-0.2,25.7,5
2025-02-17 01:23:24,02/17/25,01:23:24,20,09:14:57,0,4.7,13,13,0.5,0,0,-0.2,25.7,5
2025-02-17 01:28:24,02/17/25,01:28:24,20,09:19:57,0,4.7,13,13,0.5,0,0,0,25.7,5
2025-02-17 01:33:24,02/17/25,01:33:24,20,09:24:57,0,4.7,13,13,0.5,0,0,-0.2,25.7,5
2025-02-17 01:38:25,02/17/25,01:38:25,20,09:29:58,0,4.7,12.9,13,0.5,0,0,-0.2,25.7,5.01666666666667
2025-02-17 01:43:24,02/17/25,01:43:24,20,09:34:56,0,4.7,12.9,13,0.5,0,0,-0.2,25.7,4.98333333333333
2025-02-17 01:48:25,02/17/25,01:48:25,20,09:39:57,0,4.8,12.9,12.9,0.5,0,0,-0.2,25.7,5.01666666666667
2025-02-17 01:53:25,02/17/25,01:53:25,20,09:44:57,0,4.8,12.9,12.9,0.5,0,0,0,25.7,5
2025-02-17 01:58:25,02/17/25,01:58:25,20,09:49:57,0,4.7,12.9,12.9,0.5,0,0,0,25.7,5
2025-02-17 02:03:25,02/17/25,02:03:25,20,09:54:57,0,4.7,12.9,12.9,0.5,0,0,0,25.8,5
2025-02-17 02:08:26,02/17/25,02:08:26,20,09:59:57,0,4.8,12.9,12.9,0.5,0,0,-0.2,25.8,5.01666666666667
2025-02-17 02:13:26,02/17/25,02:13:26,20,10:04:57,0,4.7,12.9,12.9,0.5,0,0,-0.2,25.8,5
2025-02-17 02:18:26,02/17/25,02:18:26,20,10:09:57,0,4.7,12.9,12.9,0.5,0,0,-0.2,25.8,5
2025-02-17 02:23:26,02/17/25,02:23:26,20,10:14:57,0,4.8,12.9,12.9,0.5,0,0,-0.2,25.7,5
2025-02-17 02:28:26,02/17/25,02:28:26,20,10:19:57,0,4.8,12.9,12.9,0.5,0,0,-0.2,25.7,5
2025-02-17 02:33:26,02/17/25,02:33:26,20,10:24:57,0,4.7,12.9,12.9,0.5,0,0,-0.2,25.7,5
2025-02-17 02:38:27,02/17/25,02:38:27,20,10:29:58,0,4.7,12.9,12.9,0.5,0,0,-0.2,25.7,5.01666666666667
2025-02-17 02:43:26,02/17/25,02:43:26,20,10:34:57,0,4.7,12.9,12.9,0.5,0,0,-0.2,25.7,4.98333333333333
2025-02-17 02:48:27,02/17/25,02:48:27,20,10:39:57,0,4.7,12.9,12.9,0.5,0,0,-0.2,25.7,5.01666666666667
2025-02-17 02:53:27,02/17/25,02:53:27,20,10:44:57,0,4.7,12.9,12.9,0.5,0,0,-0.2,25.7,5
2025-02-17 02:58:27,02/17/25,02:58:27,20,10:49:57,0,4.7,12.9,12.9,0.5,0,0,-0.2,25.7,5
2025-02-17 03:03:27,02/17/25,03:03:27,20,10:54:57,0,4.7,12.9,12.9,0.5,0,0,-0.2,25.7,5
2025-02-17 03:08:27,02/17/25,03:08:27,20,10:59:57,0,4.8,12.9,12.9,0.5,0,0,-0.2,25.7,5
2025-02-17 03:13:27,02/17/25,03:13:27,20,11:04:57,0,4.8,12.9,12.9,0.4,0,0,-0.2,25.7,5
2025-02-17 03:18:27,02/17/25,03:18:27,20,11:09:57,0,4.8,12.9,12.9,0.4,0,0,0,25.7,5
2025-02-17 03:23:27,02/17/25,03:23:27,20,11:14:57,0,4.8,12.9,12.9,0.4,0,0,-0.2,25.7,5
2025-02-17 03:28:27,02/17/25,03:28:27,20,11:19:57,0,4.8,12.9,12.9,0.3,0,0,-0.2,25.7,5
2025-02-17 03:33:27,02/17/25,03:33:27,20,11:24:57,0,4.8,12.9,12.9,0.3,0,0,-0.2,25.7,5
2025-02-17 03:38:27,02/17/25,03:38:27,20,11:29:57,0,4.8,12.9,12.9,0.3,0,0,-0.2,25.6,5
2025-02-17 03:43:27,02/17/25,03:43:27,20,11:34:57,0,4.8,12.9,12.9,0.3,0,0,-0.2,25.6,5
2025-02-17 03:48:27,02/17/25,03:48:27,20,11:39:57,0,4.8,12.9,12.9,0.3,0,0,-0.2,25.6,5
2025-02-17 03:53:27,02/17/25,03:53:27,20,11:44:57,0,4.8,12.9,12.9,0.3,0,0,-0.2,25.6,5
2025-02-17 03:58:27,02/17/25,03:58:27,20,11:49:57,0,4.8,12.9,12.9,0.3,0,0,-0.2,25.6,5
2025-02-17 04:03:27,02/17/25,04:03:27,20,11:54:57,0,4.8,12.9,12.9,0.3,0,0,0,25.6,5
2025-02-17 04:08:27,02/17/25,04:08:27,20,11:59:57,0,4.8,12.9,12.9,0.4,0,0,-0.2,25.6,5
2025-02-17 04:13:27,02/17/25,04:13:27,20,12:04:57,0,4.8,12.9,12.9,0.3,0,0,0,25.5,5
2025-02-17 04:18:27,02/17/25,04:18:27,20,12:09:57,0,4.8,12.9,12.9,0.3,0,0,0,25.5,5
2025-02-17 04:23:28,02/17/25,04:23:28,20,12:14:57,0,4.8,12.9,12.9,0.3,0,0,-0.2,25.5,5.01666666666667
2025-02-17 04:28:28,02/17/25,04:28:28,20,12:19:57,0,4.8,12.9,12.9,0.3,0,0,-0.2,25.5,5
2025-02-17 04:33:28,02/17/25,04:33:28,20,12:24:57,0,4.8,12.9,12.9,0.3,0,0,0,25.5,5
2025-02-17 04:38:28,02/17/25,04:38:28,20,12:29:57,0,4.8,12.9,12.9,0.2,0,0,-0.2,25.5,5
2025-02-17 04:43:28,02/17/25,04:43:28,20,12:34:57,0,4.8,13,13,0,0,0,0,25.5,5
2025-02-17 04:48:28,02/17/25,04:48:28,20,12:39:57,0,4.8,12.9,12.9,0.2,0,0,-0.2,25.4,5
2025-02-17 04:53:28,02/17/25,04:53:28,20,12:44:57,0,4.8,12.9,12.9,0.2,0,0,-0.2,25.4,5
2025-02-17 04:58:28,02/17/25,04:58:28,20,12:49:57,0,4.8,12.9,12.9,0.2,0,0,0,25.4,5
2025-02-17 05:03:28,02/17/25,05:03:28,20,12:54:57,0,4.8,12.9,12.9,0.2,0,0,-0.2,25.4,5
2025-02-17 05:08:28,02/17/25,05:08:28,20,12:59:57,0,4.8,12.9,12.9,0.2,0,0,-0.2,25.4,5
2025-02-17 05:13:28,02/17/25,05:13:28,20,13:04:57,0,4.8,12.9,12.9,0.2,0,0,-0.2,25.3,5
2025-02-17 05:18:29,02/17/25,05:18:29,20,13:09:57,0,4.8,13,13,0,0,0,-0.2,25.3,5.01666666666667
2025-02-17 05:23:29,02/17/25,05:23:29,20,13:14:57,0,4.8,13,13,0,0,0,-0.2,25.3,5
2025-02-17 05:28:29,02/17/25,05:28:29,20,13:19:57,0,4.8,13,13,0,0,0,-0.2,25.3,5
2025-02-17 05:33:29,02/17/25,05:33:29,20,13:24:57,0,4.8,13,13,0,0,0,-0.2,25.3,5
2025-02-17 05:38:30,02/17/25,05:38:30,20,13:29:57,0,4.8,13,13,0,0,0,-0.2,25.2,5.01666666666667
