corrected_timestamp,date,time,v_led_1,v_usb,v_pv,c_led,c_usb,c_dl,c_pv,voc,isc,time_step_min
2023-04-27 16:23:27,2000-01-01,23:06:39,14.52,5.002,20.911,-0.001,-0.001,0.026,0.053,21.131,0.769,0.01
2023-04-27 16:33:27,2000-01-01,23:16:39,14.52,5.002,20.966,-0.001,-0.001,0.026,0.053,21.186,0.722,0.01
2023-04-27 16:43:27,2000-01-01,23:26:39,14.52,5.002,20.966,-0.001,-0.001,0.026,0.052,21.131,0.678,0.01
2023-04-27 16:53:27,2000-01-01,23:36:39,14.52,5.002,20.966,-0.001,-0.001,0.026,0.052,21.186,0.625,0.01
2023-04-27 17:03:27,2000-01-01,23:46:39,14.52,5.002,21.021,-0.001,-0.001,0.026,0.052,21.241,0.572,0.01
2023-04-27 17:13:27,2000-01-01,23:56:39,14.465,4.941,20.273,-0.001,0.273,0.026,0.141,21.131,0.519,0.01
2023-04-27 17:23:27,2000-01-02,00:06:39,14.41,4.88,18.282,-0.001,0.999,0.026,0.359,21.186,0.461,0.01
2023-04-27 17:33:27,2000-01-02,00:16:39,14.036,4.88,15.213,-0.001,0.999,0.026,0.246,19.888,0.242,0.01
2023-04-27 17:43:27,2000-01-02,00:26:39,13.222,4.88,13.981,-0.001,1.0,0.025,0.028,18.282,0.032,0.01
2023-04-27 17:53:27,2000-01-02,00:36:39,13.222,4.88,13.926,-0.001,1.0,0.025,0.023,18.117,0.027,0.01
2023-04-27 18:03:27,2000-01-02,00:46:39,13.222,4.88,13.761,-0.001,1.002,0.025,0.019,17.853,0.022,0.01
2023-04-27 18:13:27,2000-01-02,00:56:39,13.222,4.88,13.706,-0.001,1.004,0.025,0.013,17.259,0.016,0.01
2023-04-27 18:23:27,2000-01-02,01:06:39,13.277,4.941,13.442,-0.001,0.898,0.025,0.007,15.807,0.01,0.01
2023-04-27 18:33:27,2000-01-02,01:16:39,13.332,5.002,12.639,-0.001,0.005,0.025,0.003,12.639,0.005,0.01
2023-04-27 18:43:27,2000-01-02,01:26:39,13.332,5.002,6.501,-0.001,0.001,0.025,0.002,5.489,0.003,0.01
2023-04-27 18:53:27,2000-01-02,01:36:39,13.332,5.002,0.748,-0.001,0.001,0.025,0.0,0.539,0.0,0.01
2023-04-27 19:03:27,2000-01-02,01:46:39,13.123,4.88,0.11,0.199,0.819,0.025,0.001,0.11,0.002,0.01
2023-04-27 19:13:27,2000-01-02,01:56:39,13.123,4.88,0.055,0.236,0.894,0.027,0.002,0.0,0.0,0.01
2023-04-27 19:23:27,2000-01-02,02:06:39,13.332,5.002,0.0,0.071,0.0,0.025,0.0,0.0,0.0,0.01
2023-04-27 19:33:27,2000-01-02,02:16:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 19:43:27,2000-01-02,02:26:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 19:53:27,2000-01-02,02:36:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 20:03:27,2000-01-02,02:46:39,13.387,5.002,0.0,-0.001,0.0,0.025,0.0,0.0,0.0,0.01
2023-04-27 20:13:27,2000-01-02,02:56:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 20:23:27,2000-01-02,03:06:39,13.387,5.002,0.0,-0.001,0.0,0.025,0.0,0.0,0.0,0.01
2023-04-27 20:33:27,2000-01-02,03:16:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 20:43:27,2000-01-02,03:26:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 20:53:27,2000-01-02,03:36:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 21:03:27,2000-01-02,03:46:39,13.387,5.002,0.0,-0.001,0.0,0.025,0.0,0.0,0.0,0.01
2023-04-27 21:13:27,2000-01-02,03:56:39,13.387,5.002,0.0,-0.001,0.0,0.025,0.0,0.0,0.0,0.01
2023-04-27 21:23:27,2000-01-02,04:06:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 21:33:27,2000-01-02,04:16:39,13.387,5.002,0.0,-0.001,0.0,0.025,0.0,0.0,0.0,0.01
2023-04-27 21:43:27,2000-01-02,04:26:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 21:53:27,2000-01-02,04:36:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 22:03:27,2000-01-02,04:46:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 22:13:27,2000-01-02,04:56:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 22:23:27,2000-01-02,05:06:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 22:33:27,2000-01-02,05:16:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 22:43:27,2000-01-02,05:26:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 22:53:27,2000-01-02,05:36:39,13.387,5.002,0.0,-0.001,0.0,0.025,0.0,0.0,0.0,0.01
2023-04-27 23:03:27,2000-01-02,05:46:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 23:13:27,2000-01-02,05:56:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 23:23:27,2000-01-02,06:06:39,13.387,5.002,0.0,-0.001,-0.001,0.026,0.0,0.0,0.0,0.01
2023-04-27 23:33:27,2000-01-02,06:16:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 23:43:27,2000-01-02,06:26:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-27 23:53:27,2000-01-02,06:36:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 00:03:27,2000-01-02,06:46:39,13.387,5.002,0.0,-0.001,0.0,0.025,0.0,0.0,0.0,0.01
2023-04-28 00:13:27,2000-01-02,06:56:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 00:23:27,2000-01-02,07:06:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 00:33:27,2000-01-02,07:16:39,13.387,5.002,0.0,-0.001,0.0,0.025,0.0,0.0,0.0,0.01
2023-04-28 00:43:27,2000-01-02,07:26:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 00:53:27,2000-01-02,07:36:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 01:03:27,2000-01-02,07:46:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 01:13:27,2000-01-02,07:56:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 01:23:27,2000-01-02,08:06:39,13.387,5.002,0.0,-0.001,-0.001,0.026,0.0,0.0,0.0,0.01
2023-04-28 01:33:27,2000-01-02,08:16:39,13.387,5.002,0.0,-0.001,0.0,0.025,0.0,0.0,0.0,0.01
2023-04-28 01:43:27,2000-01-02,08:26:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 01:53:27,2000-01-02,08:36:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 02:03:27,2000-01-02,08:46:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 02:13:27,2000-01-02,08:56:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 02:23:27,2000-01-02,09:06:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 02:33:27,2000-01-02,09:16:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 02:43:27,2000-01-02,09:26:39,13.387,5.002,0.0,-0.001,-0.001,0.026,0.0,0.0,0.0,0.01
2023-04-28 02:53:27,2000-01-02,09:36:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 03:03:27,2000-01-02,09:46:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 03:13:27,2000-01-02,09:56:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 03:23:27,2000-01-02,10:06:39,13.387,5.002,0.0,-0.001,-0.001,0.025,0.0,0.0,0.0,0.01
2023-04-28 03:33:27,2000-01-02,10:16:39,13.387,5.002,0.0,-0.001,0.0,0.025,0.0,0.0,0.0,0.01
