time,PVavg,USBavg,LEDavg,DLavg
2024-01-29 12:50:00,9.752183064516132,1.022600064516129,-0.02005441935483871,0.4685474838709678
2024-01-29 13:00:00,9.079590193548386,1.022249806451613,-0.0373591935483871,0.4708496774193549
2024-01-29 13:10:00,8.419049064516129,0.9758071612903227,-0.03566661290322581,0.4686514516129032
2024-01-29 13:20:00,6.888814935483871,1.1886400967741935,-0.035519354838709674,0.4683885161290322
2024-01-29 13:30:00,7.3965486774193545,1.099723741935484,-0.03656754838709677,0.4707162580645162
2024-01-29 13:40:00,6.945356354838711,1.0074090967741935,-0.038000387096774196,0.4714475806451613
2024-01-29 13:50:00,6.8385974516129036,1.0080092580645161,-0.036725806451612907,0.47136029032258064
2024-01-29 14:00:00,6.589156838709678,1.0347075806451613,-0.036181838709677415,0.46894632258064517
2024-01-29 14:10:00,6.289160935483872,1.0583303225806453,-0.03562970967741936,0.47081845161290325
2024-01-29 14:20:00,6.739296903225806,1.0851919677419355,-0.03322603225806452,0.46940867741935494
2024-01-29 14:30:00,6.41555412903226,1.0384600645161293,-0.03803551612903225,0.47286693548387093
2024-01-29 14:40:00,6.36844929032258,1.0286646451612904,-0.035429225806451616,0.4737533225806451
2024-01-29 14:50:00,6.106331709677419,0.9798705483870968,-0.037212645161290324,0.47281441935483876
2024-01-29 15:00:00,5.462431806451613,0.997407064516129,-0.03584048387096774,0.4753472580645162
2024-01-29 15:10:00,5.132204354838709,1.0206047741935482,-0.03758664516129032,0.4742781290322581
2024-01-29 15:20:00,4.795555387096774,1.0481000322580643,-0.04211296774193548,0.4756595161290323
2024-01-29 15:30:00,4.298319548387097,1.0551268387096775,-0.04581677419354839,0.47285167741935485
2024-01-29 15:40:00,3.9224378387096777,1.0679033870967745,-0.04552154838709677,0.47180029032258064
2024-01-29 15:50:00,3.5423048064516123,0.9927454838709678,-0.039811483870967744,0.47276261290322585
2024-01-29 16:00:00,2.8688720322580643,1.0535014838709678,-0.0364461935483871,0.4714266451612903
2024-01-29 16:10:00,1.5512235483870969,1.0320314516129032,-0.029985290322580644,0.46562148387096775
2024-01-29 16:20:00,1.1435795161290319,0.9329654838709678,-0.03194896774193548,0.46005512903225815
2024-01-29 16:30:00,0.7261738709677419,0.9061136774193548,-0.031790000000000006,0.456919064516129
2024-01-29 16:40:00,0.6365146451612904,1.0138849354838708,-0.03207848387096775,0.4551619032258064
2024-01-29 16:50:00,0.533799129032258,1.0101088387096775,-0.03480541935483871,0.4487815483870967
2024-01-29 17:00:00,0.3942084193548387,0.9829028387096772,-0.03255680645161291,0.44865770967741936
2024-01-29 17:10:00,0.2407335806451613,1.0882262258064517,0.04987577419354839,0.44565435483870963
2024-01-29 17:20:00,0.11813077419354838,1.0385545161290324,0.1736126451612903,0.44273190322580647
2024-01-29 17:30:00,0.05636754838709676,1.0913332903225808,0.4865470322580644,0.4407394838709677
2024-01-29 17:40:00,0.016177806451612903,1.0861128709677417,1.4166981612903224,0.4375807096774193
2024-01-29 17:50:00,0.006205774193548386,1.0946528709677419,2.532432774193548,0.4356209354838709
2024-01-29 18:00:00,0.0001905483870967742,1.0667069999999998,3.355710387096774,0.4307021612903227
2024-01-29 18:10:00,1.7741935483870968e-06,1.0255064193548387,3.8196158709677412,0.4322964516129032
2024-01-29 18:20:00,5.32258064516129e-06,1.0412168709677418,3.997200935483871,0.42916996774193544
2024-01-29 18:30:00,1.7741935483870968e-06,1.1341867741935483,3.982535096774194,0.4259764193548386
2024-01-29 18:40:00,0.0,1.1819497741935483,4.035834709677419,0.4273837096774194
2024-01-29 18:50:00,1.7741935483870968e-06,1.206869258064516,3.995076516129032,0.4291855806451612
2024-01-29 19:00:00,1.7741935483870968e-06,1.319479193548387,3.9594031612903224,0.4288648064516129
2024-01-29 19:10:00,5.32258064516129e-06,1.3803827741935484,3.7615230967741944,0.4303916774193549
2024-01-29 19:20:00,0.0,1.3053862258064515,3.719613096774194,0.4302107096774194
2024-01-29 19:30:00,5.32258064516129e-06,1.2714662903225806,3.6448698709677423,0.4294655483870969
2024-01-29 19:40:00,1.7741935483870968e-06,1.1662806451612904,3.6168404516129034,0.4337303548387097
2024-01-29 19:50:00,1.2419354838709677e-05,1.1798049354838709,3.702734483870968,0.430756806451613
2024-01-29 20:00:00,2.129032258064516e-05,1.2536011612903224,3.549058096774194,0.4290010645161291
2024-01-29 20:10:00,1.7741935483870968e-06,1.195950258064516,3.370545838709678,0.4321083870967743
2024-01-29 20:20:00,1.7741935483870968e-06,0.9819091290322579,3.169734451612903,0.4324114193548388
2024-01-29 20:30:00,0.0,0.985935129032258,3.095610064516129,0.42934632258064526
2024-01-29 20:40:00,0.0,1.0417402903225805,3.0023541935483866,0.4354360645161291
2024-01-29 20:50:00,0.0,1.1367881290322583,2.9408251612903227,0.4326984838709679
2024-01-29 21:00:00,0.0,1.1597910322580642,2.865181,0.4347263870967742
2024-01-29 21:10:00,0.0,1.29151364516129,2.773633677419355,0.4359736451612904
2024-01-29 21:20:00,0.0,1.2897938387096772,2.661801645161291,0.43049387096774205
2024-01-29 21:30:00,0.0,1.230411322580645,2.355218516129032,0.4327754838709678
2024-01-29 21:40:00,0.0,1.2227292580645164,2.0976066774193547,0.434739870967742
2024-01-29 21:50:00,0.0,1.2195159354838712,2.0702723870967743,0.43296070967741934
2024-01-29 22:00:00,0.0,1.2402736451612901,2.068884612903226,0.43247209677419346
2024-01-29 22:10:00,0.0,1.2363952258064517,2.0729989677419356,0.4324500967741935
2024-01-29 22:20:00,0.0,1.2296399677419356,1.9835359677419353,0.43493254838709683
2024-01-29 22:30:00,0.0,1.2227902580645158,1.9785540322580646,0.4351529032258064
2024-01-29 22:40:00,0.0,1.240875774193548,1.9558592580645162,0.43282303225806457
2024-01-29 22:50:00,0.0,1.2831743548387096,1.9069795161290322,0.43212719354838713
2024-01-29 23:00:00,0.0,1.2740027096774194,1.9085961612903228,0.4331576451612903
2024-01-29 23:10:00,0.0,1.2386721,1.9055457666666666,0.43302966666666676
2024-01-29 23:20:00,0.0,1.2230195,1.8819929333333336,0.43201546666666674
2024-01-29 23:30:00,0.0,1.1918810333333336,1.8002009666666672,0.4316807000000001
2024-01-29 23:40:00,0.0,1.1583371333333332,1.6975735333333337,0.43040323333333336
2024-01-29 23:50:00,0.0,1.1351612,1.509389566666667,0.4333659
